version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	level1	raw_bytes			raw_ascii@77048	Handle Slide Area	handle slide area	unknown	needs-context		Text (TMP) | Text Area | Fill Area	Handle Slide Area | Fill Area | Accept	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@77576	Handle Slide Area	handle slide area	unknown	needs-context		Text Area | Fill Area | Handle Slide Area	Fill Area | Accept | Fill Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@77624	Fill Area	fill area	unknown	needs-context		Fill Area | Handle Slide Area | Handle Slide Area	Accept | Fill Area | SettingsFade	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@77772	Accept	accept	unknown	done	Принять	Handle Slide Area | Handle Slide Area | Fill Area	Fill Area | SettingsFade | Handle Slide Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@78408	Fill Area	fill area	unknown	needs-context		Handle Slide Area | Fill Area | Accept	SettingsFade | Handle Slide Area | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@79152	SettingsFade	settingsfade	ui	todo		Fill Area | Accept | Fill Area	Handle Slide Area | Text (TMP) | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@79768	Handle Slide Area	handle slide area	unknown	needs-context		Accept | Fill Area | SettingsFade	Text (TMP) | Text (TMP) | Text Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@79904	Text (TMP)	text (tmp)	unknown	needs-context		Fill Area | SettingsFade | Handle Slide Area	Text (TMP) | Text Area | UniStorm URP System	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@80352	Text (TMP)	text (tmp)	unknown	needs-context		SettingsFade | Handle Slide Area | Text (TMP)	Text Area | UniStorm URP System | UniStorm Volumetric Clouds	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@81428	Text Area	text area	unknown	needs-context		Handle Slide Area | Text (TMP) | Text (TMP)	UniStorm URP System | UniStorm Volumetric Clouds | Clouds Shadows	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@81972	UniStorm URP System	unistorm urp system	unknown	needs-context		Text (TMP) | Text (TMP) | Text Area	UniStorm Volumetric Clouds | Clouds Shadows | Celestial Axis	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@82060	UniStorm Volumetric Clouds	unistorm volumetric clouds	unknown	needs-context		Text (TMP) | Text Area | UniStorm URP System	Clouds Shadows | Celestial Axis | UniStorm Stars	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@82144	Clouds Shadows	clouds shadows	unknown	needs-context		Text Area | UniStorm URP System | UniStorm Volumetric Clouds	Celestial Axis | UniStorm Stars | UniStorm Moon	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@82200	Celestial Axis	celestial axis	unknown	needs-context		UniStorm URP System | UniStorm Volumetric Clouds | Clouds Shadows	UniStorm Stars | UniStorm Moon | UniStorm Windzone	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@82260	UniStorm Stars	unistorm stars	unknown	needs-context		UniStorm Volumetric Clouds | Clouds Shadows | Celestial Axis	UniStorm Moon | UniStorm Windzone | UniStorm Sun	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@82324	UniStorm Moon	unistorm moon	unknown	needs-context		Clouds Shadows | Celestial Axis | UniStorm Stars	UniStorm Windzone | UniStorm Sun | Item Background	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@82388	UniStorm Windzone	unistorm windzone	unknown	needs-context		Celestial Axis | UniStorm Stars | UniStorm Moon	UniStorm Sun | Item Background | DayGameMusic	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@82464	UniStorm Sun	unistorm sun	unknown	needs-context		UniStorm Stars | UniStorm Moon | UniStorm Windzone	Item Background | DayGameMusic | Item Label	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@82640	Item Background	item background	notification	todo		UniStorm Moon | UniStorm Windzone | UniStorm Sun	DayGameMusic | Item Label | Fill Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@82720	DayGameMusic	daygamemusic	unknown	needs-context		UniStorm Windzone | UniStorm Sun | Item Background	Item Label | Fill Area | Sliding Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@83136	Item Label	item label	notification	todo		UniStorm Sun | Item Background | DayGameMusic	Fill Area | Sliding Area | Fill Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@83304	Fill Area	fill area	unknown	needs-context		Item Background | DayGameMusic | Item Label	Sliding Area | Fill Area | Settings	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@83656	Sliding Area	sliding area	unknown	needs-context		DayGameMusic | Item Label | Fill Area	Fill Area | Settings | Handle Slide Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@83704	Fill Area	fill area	unknown	needs-context		Item Label | Fill Area | Sliding Area	Settings | Handle Slide Area | Item	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@84652	Settings	settings	ui	done	Опции	Fill Area | Sliding Area | Fill Area	Handle Slide Area | Item | Item Checkmark	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@85064	Handle Slide Area	handle slide area	unknown	needs-context		Sliding Area | Fill Area | Settings	Item | Item Checkmark | InputField (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@85316	Item	item	unknown	needs-context		Fill Area | Settings | Handle Slide Area	Item Checkmark | InputField (TMP) | Restore	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@85584	Item Checkmark	item checkmark	notification	todo		Settings | Handle Slide Area | Item	InputField (TMP) | Restore | PausedTitle	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@85836	InputField (TMP)	inputfield (tmp)	unknown	needs-context		Handle Slide Area | Item | Item Checkmark	Restore | PausedTitle | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@86524	Restore	restore	unknown	needs-context		Item | Item Checkmark | InputField (TMP)	PausedTitle | Text (TMP) | Handle Slide Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@86960	PausedTitle	pausedtitle	unknown	needs-context		Item Checkmark | InputField (TMP) | Restore	Text (TMP) | Handle Slide Area | A13cA	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@87248	Text (TMP)	text (tmp)	unknown	needs-context		InputField (TMP) | Restore | PausedTitle	Handle Slide Area | A13cA | HC33UB	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@87352	Handle Slide Area	handle slide area	unknown	needs-context		Restore | PausedTitle | Text (TMP)	A13cA | HC33UB | o6D	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@166396	How to play?	how to play?	unknown	done	Как играть?	o6D | A13cA | A13cA	No Harm | How to Play? | Survive the Sea	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@166924	No Harm	no harm	unknown	done	Без урона	A13cA | A13cA | How to play?	How to Play? | Survive the Sea | By non-flying Dutchman.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@167980	How to Play?	how to play?	unknown	done	Как играть?	A13cA | How to play? | No Harm	Survive the Sea | By non-flying Dutchman. | Sleeping With The Fishes	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@168508	Survive the Sea	survive the sea	unknown	done	Выживите в море	How to play? | No Harm | How to Play?	By non-flying Dutchman. | Sleeping With The Fishes | Light Items	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@169036	By non-flying Dutchman.	by non-flying dutchman.	unknown	done	От нелетающего голландца.	No Harm | How to Play? | Survive the Sea	Sleeping With The Fishes | Light Items | How to Play?	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@171228	Sleeping With The Fishes	sleeping with the fishes	ui	done	Сон с рыбами	How to Play? | Survive the Sea | By non-flying Dutchman.	Light Items | How to Play? | +Faster Hunger	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@171772	Light Items	light items	unknown	done	Легкие предметы	Survive the Sea | By non-flying Dutchman. | Sleeping With The Fishes	How to Play? | +Faster Hunger | +Double Damage	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@172300	How to Play?	how to play?	unknown	done	Как играть?	By non-flying Dutchman. | Sleeping With The Fishes | Light Items	+Faster Hunger | +Double Damage | New Game	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@173356	+Faster Hunger	+faster hunger	unknown	needs-context		Sleeping With The Fishes | Light Items | How to Play?	+Double Damage | New Game | First steps!	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@173371	+Double Damage	+double damage	unknown	needs-context		Light Items | How to Play? | +Faster Hunger	New Game | First steps! | How to Play?	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@174428	New Game	new game	unknown	done	Новая игра	How to Play? | +Faster Hunger | +Double Damage	First steps! | How to Play? | Locked - Play 'Adventure' first!	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@174956	First steps!	first steps!	unknown	done	Первые шаги!	+Faster Hunger | +Double Damage | New Game	How to Play? | Locked - Play 'Adventure' first! | Good Luck	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@175484	How to Play?	how to play?	unknown	done	Как играть?	+Double Damage | New Game | First steps!	Locked - Play 'Adventure' first! | Good Luck | Heavy Items	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@176012	Locked - Play 'Adventure' first!	locked - play 'adventure' first!	unknown	done	Закрыто — сначала сыграйте в «Приключение»!	New Game | First steps! | How to Play?	Good Luck | Heavy Items | Time is running out! Gather whatever you can and toss it into your lifeboat, before the...	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@176556	Good Luck	good luck	unknown	done	Удачи	First steps! | How to Play? | Locked - Play 'Adventure' first!	Heavy Items | Time is running out! Gather whatever you can and toss it into your lifeboat, before the... | Step 3: Make Choices!	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@177084	Heavy Items	heavy items	unknown	done	Тяжелые предметы	How to Play? | Locked - Play 'Adventure' first! | Good Luck	Time is running out! Gather whatever you can and toss it into your lifeboat, before the... | Step 3: Make Choices! | Paid back your debts.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	raw_bytes			raw_ascii@177612	Time is running out! Gather whatever you can and toss it into your lifeboat, before the ship sinks. Every item counts! Escape by staying near the boat at the end! However, it can only carry one more person besides you.	time is running out! gather whatever you can and toss it into your lifeboat, before the ship sinks. every item counts! escape by staying near the boat at the end! however, it can only carry one more person besides you.	notification	done	Время на исходе! Соберите все, что сможете, и бросайте в спасательную шлюпку, пока корабль не затонул. Важен каждый предмет! Чтобы спастись, в конце оставайтесь рядом со шлюпкой. Но кроме вас она выдержит только еще одного человека.	Locked - Play 'Adventure' first! | Good Luck | Heavy Items	Step 3: Make Choices! | Paid back your debts. | A33WB	raw byte fallback candidate; inspect neighbouring Unity object if promoted
