version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	level2	raw_bytes			raw_ascii@242340	ducttape (5) N	ducttape (5) n	unknown	needs-context		mixamorig:RightHand | mixamorig:LeftArm | flaregun N	mixamorig:Hips | mixamorig:RightHandIndex4 | mixamorig:RightFoot	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@204564	ducttape N	ducttape n	unknown	needs-context		mixamorig:Hips | mixamorig:LeftHandIndex2 | mixamorig:RightHand	mixamorig:RightLeg | mixamorig:LeftHandIndex2 | mixamorig:RightHandThumb1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@206892	ducttape N	ducttape n	unknown	needs-context		PickUpE | mixamorig:LeftHand | mixamorig:Spine	mixamorig:LeftForeArm | clickToSkipText | mixamorig:Spine	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@246940	EndCutScene	endcutscene	unknown	needs-context		mixamorig:RightArm | mixamorig:RightToeBase | mixamorig:LeftToeBase	itemImage | mixamorig:RightArm | mixamorig:LeftForeArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@309256	Fill Area	fill area	unknown	needs-context		mixamorig:Spine | mixamorig:RightLeg | mixamorig:RightHandIndex3	mixamorig:RightLeg | mixamorig:LeftHandThumb1 | mixamorig:RightHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@318264	Fill Area	fill area	unknown	needs-context		PickupDust | mixamorig:LeftHandIndex3 | mixamorig:RightLeg	mixamorig:RightHandIndex2 | mixamorig:RightHandThumb1 | mixamorig:Hips	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@323528	Fill Area	fill area	unknown	needs-context		mixamorig:Spine | mixamorig:Neck | mixamorig:LeftHandIndex3	mixamorig:RightHandIndex3 | mixamorig:RightLeg | mixamorig:RightForeArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@223236	flaregun (1) N	flaregun (1) n	unknown	needs-context		mixamorig:Hips | mixamorig:LeftLeg | mixamorig:RightHandIndex3	mixamorig:RightShoulder | mixamorig:LeftLeg | mixamorig:Hips	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@241636	flaregun (2) N	flaregun (2) n	unknown	needs-context		mixamorig:RightHandThumb4 | mixamorig:RightHandIndex1 | mixamorig:RightLeg	bait (3) N | mixamorig:RightHand | mixamorig:LeftArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@276340	flaregun (3) N	flaregun (3) n	unknown	needs-context		mixamorig:LeftHandThumb2 | mixamorig:RightHandIndex3 | mixamorig:RightFoot	mixamorig:RightShoulder | mixamorig:LeftFoot | bait (8) N	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@212212	flaregun N	flaregun n	unknown	needs-context		mixamorig:RightToeBase | bait (1) N | mixamorig:RightLeg	mixamorig:LeftHandThumb3 | mixamorig:RightHandThumb1 | mixamorig:Head	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@242236	flaregun N	flaregun n	unknown	needs-context		bait (3) N | mixamorig:RightHand | mixamorig:LeftArm	ducttape (5) N | mixamorig:Hips | mixamorig:RightHandIndex4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@267496	FlareGuns	flareguns	unknown	needs-context		mixamorig:LeftToeBase | mixamorig:LeftArm | mixamorig:RightHandIndex1	mixamorig:RightArm | mixamorig:LeftHandThumb3 | mixamorig:LeftHandIndex4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	MonoBehaviour	7695	UniStorm URP System	raw_length_prefixed@1194388	FPS Player	fps player	unknown	needs-context			Main Camera	MonoBehaviour length-prefixed string; script=unknown:728; length=10
v1.1.3	level2	raw_bytes			raw_ascii@307256	Handle Slide Area	handle slide area	unknown	needs-context		mixamorig:LeftLeg | Text (TMP) | mixamorig:LeftForeArm	mixamorig:RightHandThumb4 | mixamorig:LeftHand | mixamorig:LeftHandThumb1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@310680	Handle Slide Area	handle slide area	unknown	needs-context		mixamorig:RightHandThumb4 | mixamorig:LeftUpLeg | mixamorig:LeftHand	mixamorig:RightHandThumb1 | mixamorig:RightHandIndex4 | mixamorig:LeftArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@322536	Handle Slide Area	handle slide area	unknown	needs-context		mixamorig:LeftHandIndex4 | Accept | mixamorig:RightHandThumb1	mixamorig:RightHandThumb3 | mixamorig:RightFoot | mixamorig:Spine	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@330696	Handle Slide Area	handle slide area	unknown	needs-context		mixamorig:RightShoulder | mixamorig:LeftFoot | mixamorig:RightHandThumb4	mixamorig:RightHandThumb4 | mixamorig:RightHandIndex3 | mixamorig:LeftHandIndex3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@333784	Handle Slide Area	handle slide area	unknown	needs-context		mixamorig:RightHandIndex2 | mixamorig:RightHandIndex3 | Text (TMP)	mixamorig:LeftLeg | mixamorig:Spine1 | mixamorig:Neck	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	MonoBehaviour	7712	GameController	raw_length_prefixed@1210224	Help may be on the way...	help may be on the way...	unknown	needs-context		Something broke during the night. | You did not sleep very well. | You feel weak.		MonoBehaviour length-prefixed string; script=unknown:1543; length=25
v1.1.3	level2	raw_bytes			raw_ascii@327084	InputField (TMP)	inputfield (tmp)	unknown	needs-context		mixamorig:RightHandThumb3 | mixamorig:RightHand | mixamorig:RightLeg	UniStorm URP System | UniStorm Volumetric Clouds | Clouds Shadows	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@329140	Item	item	unknown	needs-context		mixamorig:RightHandThumb2 | mixamorig:RightHandIndex2 | mixamorig:RightHandIndex3	mixamorig:RightHand | mixamorig:RightHandIndex4 | Item Checkmark	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@272500	ItemGenerator	itemgenerator	unknown	needs-context		mixamorig:LeftHandThumb4 | mixamorig:Spine2 | mixamorig:LeftFoot	mixamorig:LeftToeBase | umbrella (1) N | mixamorig:RightHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@236604	itemImage	itemimage	unknown	needs-context		bait (2) N | mixamorig:LeftUpLeg | mixamorig:Spine2	mixamorig:RightHandIndex4 | mixamorig:LeftShoulder | mixamorig:RightArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@247020	itemImage	itemimage	unknown	needs-context		mixamorig:RightToeBase | mixamorig:LeftToeBase | EndCutScene	mixamorig:RightArm | mixamorig:LeftForeArm | mixamorig:RightHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@270252	itemImage	itemimage	unknown	needs-context		mixamorig:Spine2 | mixamorig:Spine1 | mixamorig:LeftHandThumb3	mixamorig:LeftHandIndex3 | mixamorig:RightUpLeg | mixamorig:RightHandThumb2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@202032	ItemName	itemname	unknown	needs-context		mixamorig:RightHandThumb2 | mixamorig:RightForeArm | PickUpE	mixamorig:LeftHandIndex4 | mixamorig:RightHandIndex1 | mixamorig:LeftLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@255280	ItemName	itemname	unknown	needs-context		mixamorig:RightFoot | mixamorig:RightHandIndex3 | mixamorig:RightHandThumb4	mixamorig:Spine | mixamorig:RightUpLeg | mixamorig:LeftShoulder	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	MonoBehaviour	7167	help	raw_length_prefixed@1117308	"kill
getfish
superhelp"	kill getfish superhelp	unknown	needs-context				MonoBehaviour length-prefixed string; script=unknown:2177; length=22
v1.1.3	level2	raw_bytes			raw_ascii@190062	Library/unity default resources	library/unity default resources	unknown	needs-context			mixamorig:Neck | mixamorig:RightFoot | mixamorig:RightHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	MonoBehaviour	7695	UniStorm URP System	raw_length_prefixed@1194420	Main Camera	main camera	unknown	needs-context		FPS Player		MonoBehaviour length-prefixed string; script=unknown:728; length=11
v1.1.3	level2	raw_bytes			raw_ascii@200536	mixamorig:Head	mixamorig:head	unknown	needs-context		AllPickupAbles | mixamorig:LeftShoulder | mixamorig:RightFoot	mixamorig:LeftArm | mixamorig:LeftHandIndex4 | mixamorig:RightHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@213416	mixamorig:Head	mixamorig:head	unknown	needs-context		flaregun N | mixamorig:LeftHandThumb3 | mixamorig:RightHandThumb1	mixamorig:LeftHand | mixamorig:RightHandIndex4 | mixamorig:LeftHandIndex1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@217048	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:RightToeBase | mixamorig:RightHandThumb1 | ducttape (1) N	mixamorig:RightLeg | mixamorig:RightHandThumb2 | mixamorig:Spine1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@219896	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:LeftHandThumb4 | mixamorig:LeftHandIndex1 | mixamorig:RightUpLeg	mixamorig:Spine1 | mixamorig:RightFoot | mixamorig:LeftHandIndex4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@251032	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:Neck | mixamorig:LeftLeg | mixamorig:RightHandThumb3	mixamorig:Hips | mixamorig:RightHandIndex2 | mixamorig:RightHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@254568	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:LeftHandThumb3 | mixamorig:RightHandThumb2 | mixamorig:RightHandThumb1	mixamorig:RightFoot | mixamorig:RightHandIndex3 | mixamorig:RightHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@257912	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:LeftHandIndex1 | mixamorig:LeftHandIndex3 | mixamorig:RightArm	mixamorig:LeftHand | mixamorig:Spine2 | bait (9) N	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@259624	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:RightUpLeg | mixamorig:Spine | mixamorig:RightHandThumb2	mixamorig:RightForeArm | mixamorig:RightHand | mixamorig:LeftHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@263624	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:RightHandIndex4 | mixamorig:LeftToeBase | mixamorig:LeftArm	mixamorig:Spine2 | mixamorig:RightHandThumb4 | mixamorig:Head	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@264536	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:Head | mixamorig:Spine2 | mixamorig:RightHandThumb4	mixamorig:RightToeBase | mixamorig:Spine1 | mixamorig:RightLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@271128	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:RightUpLeg | mixamorig:RightHandThumb2 | mixamorig:LeftFoot	mixamorig:LeftHandThumb4 | mixamorig:LeftHandThumb4 | mixamorig:Spine2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@276968	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:LeftFoot | bait (8) N | mixamorig:Hips	mixamorig:LeftHandIndex2 | mixamorig:LeftHandThumb2 | mixamorig:RightToeBase	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@281896	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:RightHandIndex4 | mixamorig:RightHandThumb3 | mixamorig:LeftForeArm	mixamorig:Spine1 | mixamorig:LeftHandThumb2 | mixamorig:RightUpLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@288968	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:RightHandIndex1 | mixamorig:RightHand | mixamorig:RightHand	mixamorig:LeftHand | mixamorig:RightHandIndex1 | mixamorig:LeftFoot	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@303992	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:LeftHandIndex4 | mixamorig:RightHandIndex2 | mixamorig:Neck	mixamorig:Hips | mixamorig:RightHand | mixamorig:RightArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@314120	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:LeftHandThumb4 | mixamorig:RightShoulder | mixamorig:LeftHandThumb4	mixamorig:LeftHandIndex1 | mixamorig:Spine1 | mixamorig:LeftShoulder	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@314488	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:LeftHandIndex1 | mixamorig:Spine1 | mixamorig:LeftShoulder	mixamorig:LeftForeArm | mixamorig:RightArm | mixamorig:LeftHandThumb2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@316616	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:LeftHandIndex1 | mixamorig:RightLeg | mixamorig:RightHand	mixamorig:RightUpLeg | mixamorig:RightShoulder | mixamorig:LeftLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	raw_bytes			raw_ascii@320984	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:Neck | mixamorig:Neck | mixamorig:RightFoot	mixamorig:LeftHandIndex3 | mixamorig:RightHandThumb2 | mixamorig:RightHandThumb2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
